,1500,2200,2201,2202,2203,2204,2207,2210,2211,2212,2213,2216,2217,2218,2219,2250,2251,2252,2260,2261,2262,2263,2267,2270,2271,2280,2282,2283,2284,2285,2286,2287,2290,2311,2312,2313,2314,2315,2317,2500,2501,2510,2511,2512,2513,2515,2540,2700,2703,2710,2720,2721,2724,2730,2740,2741,2742
2016-02-10,0.0,0.0,1.1420000000000001,3.81,0.938,0.0,0.0,1.1320000000000001,1.082,0.5880000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44799999999999995,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.294,0.0,0.242,0.0
2016-02-11,0.0,2.902,1.514,0.494,3.2680000000000002,0.0,0.0,0.44799999999999995,0.606,0.262,0.41200000000000003,0.0,0.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.002,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.268,0.392,0.003,0.0,0.0,0.0,0.002,0.41,0.0
2016-02-12,0.0,0.504,1.27,1.45,2.132,0.0,0.0,1.51,0.0,0.376,0.478,0.0,0.528,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.002,0.0,0.0,0.746,0.001,0.006,0.0
2016-02-13,0.0,0.6679999999999999,1.258,0.0,0.0,0.0,0.0,0.47200000000000003,0.462,0.0,0.324,0.0,0.044000000000000004,0.0,0.0,0.0,0.0,0.0,1.252,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.56,0.001,0.0,0.0,0.0,0.0,0.47,0.514,2.0,2.105,0.0,0.0,0.0,24.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.003,0.0
2016-02-14,0.0,0.738,2.3280000000000003,1.841,0.904,1.7919999999999998,0.0,0.001,0.42200000000000004,1.234,0.0,0.0,0.47600000000000003,0.0,0.33,1.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.42,0.0,0.0,0.0,0.0,0.0,0.372,0.0,0.0,0.0,0.0,0.0,21.0,0.0
2016-02-15,0.0,0.37799999999999995,2.6660000000000004,2.08,1.464,0.0,0.0,0.21,0.8440000000000001,0.8140000000000001,0.946,0.0,0.23600000000000002,0.43799999999999994,2.1180000000000003,1.328,0.0,0.0,0.996,0.0,0.0,0.0,0.982,0.49200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.182,0.001,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.6,0.0,0.0,0.59,0.0,0.0,0.003,0.0,0.0,0.146,0.08199999999999999,0.003,0.0
2016-02-16,0.0,0.754,0.99,0.0,1.946,0.0,0.0,0.001,1.582,0.266,0.456,0.0,0.126,0.0,0.0,0.0,0.0,0.0,1.094,0.0,0.0,0.0,0.0,0.0,0.23199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.105,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.14800000000000002,0.0,12.0,0.0
2016-02-17,0.0,1.264,0.002,0.0,1.32,0.0,0.0,0.368,1.156,3.82,0.986,0.0,0.392,0.0,0.0,0.0,0.0,0.0,3.2039999999999997,0.0,0.0,0.0,1.126,0.0,0.406,0.0,0.0,0.16399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.502,0.0,0.0,0.0,0.0,0.0,2.588,130.0,6.0,0.0
2016-02-18,0.0,0.258,1.07,1.5019999999999998,2.428,1.192,0.0,1.952,0.8220000000000001,1.222,0.001,0.0,0.02,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.0,0.0,2.0,0.0,0.0,0.584,0.0,0.0,0.218,0.0,0.014000000000000002,0.0
2016-02-19,0.0,2.668,1.994,2.248,4.5,0.0,0.0,0.552,0.812,0.124,0.0,0.0,0.136,0.0,0.89,0.0,0.0,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33399999999999996,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.24,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.23600000000000002,10.0,0.258,0.0
2016-02-20,1.0,0.5920000000000001,1.148,0.0,0.82,0.0,0.0,2.036,0.8740000000000001,0.614,1.7960000000000003,0.0,0.46399999999999997,0.0,0.348,0.0,0.0,0.0,4.588,0.0,0.0,0.0,0.0,0.774,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.2,2.0,2.105,0.0,0.0,0.0,2.0,0.0,0.798,0.0,0.0,228.0,0.184,0.001,0.604,0.564
2016-02-21,0.0,1.776,1.198,3.4909999999999997,5.1,0.0,0.0,0.8320000000000001,0.0,0.28600000000000003,0.674,0.0,0.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32799999999999996,0.39399999999999996,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.758,0.001,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.81,0.0,0.0,0.142,0.0,0.0,0.516,0.0,0.0,0.46,0.001,0.322,0.0
2016-02-22,1.0,0.0,1.042,1.46,2.056,0.0,0.0,1.53,0.544,0.0,0.20800000000000002,0.596,0.498,0.0,0.5539999999999999,0.0,0.0,0.0,3.222,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368,1.0,0.316,0.0,0.0,0.326,0.0,0.9339999999999999,0.498,2.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.28800000000000003,0.97,0.008,0.0
2016-02-23,0.0,0.0,0.0,0.0,3.1679999999999997,0.0,0.0,0.0,0.634,0.0,0.0,0.0,0.33399999999999996,0.0,0.0,0.0,0.0,0.0,1.694,0.0,0.0,0.0,0.0,0.0,0.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.001,0.312,0.0,0.0,0.0,0.0,0.3,3.0,0.002,0.0,0.0,0.0,0.01,0.0,0.0,0.001,0.0,0.0,1.53,0.001,0.8159999999999998,0.0
2016-02-24,0.0,0.9059999999999999,0.568,0.0,1.52,1.994,0.0,0.298,0.984,0.001,0.9319999999999999,0.0,0.31,0.0,0.598,0.0,0.0,0.0,0.0,0.0,0.0,0.47200000000000003,0.0,0.0,0.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11599999999999999,1.0,0.2,1.0,0.0,0.0,0.0,1.508,0.41600000000000004,4.0,0.0,2.105,0.8799999999999999,0.0,0.0,0.19399999999999998,0.0,0.0,0.006,0.0,0.0,0.154,0.0,1.3330000000000002,0.0
2016-02-25,0.0,1.258,0.226,0.0,4.792,0.0,0.0,3.66,0.724,0.674,0.001,0.0,0.562,0.0,0.0,0.7140000000000001,0.0,0.0,0.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21600000000000003,0.0,0.968,0.55,0.0,436.0,1.0,0.001,0.27,0.0
2016-02-26,0.0,2.279,0.0,0.0,0.81,0.0,0.0,0.644,0.544,0.312,0.41200000000000003,0.0,0.292,0.0,0.0,0.778,0.0,0.0,2.51,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.346,0.368,0.0,0.0,0.0,0.0,0.0,0.244,0.0,0.0,0.18,0.0,0.0,2.875,0.0,0.0,0.0,0.0,340.0,0.672,0.0,0.0,0.0
2016-02-27,1.0,1.124,1.044,1.178,1.078,0.0,0.0,0.946,1.026,0.0,0.0,0.0,0.282,0.0,0.0,0.0,0.0,0.0,1.216,0.0,0.0,0.0,0.0,0.0,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.092,0.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.43200000000000005,0.0,0.478,0.001,0.0,0.0,1.226,0.002,0.005,0.0
2016-02-28,0.0,0.8540000000000001,2.496,0.0,1.208,0.0,0.0,0.606,0.584,0.0,0.33,0.0,0.015,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.332,0.33799999999999997,0.28600000000000003,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.12,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.506,0.0,0.0,0.0,0.0,1.0,0.0,0.6839999999999999,0.0,0.0,0.0,0.0,0.988,1.3330000000000002,0.0
2016-02-29,0.0,0.8340000000000001,1.314,0.0,5.454000000000001,0.0,0.0,0.3,0.5720000000000001,0.0,0.5720000000000001,0.0,0.294,0.0,0.23800000000000002,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.2,0.0,4.0,0.0,0.0,0.0,0.46399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0
2016-03-01,0.0,0.858,2.198,0.001,5.126,0.0,0.0,0.948,0.02,0.27399999999999997,0.606,0.0,0.526,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.38799999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.292,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.75,0.0,0.0,0.001,0.0,0.0,0.29,0.084,0.003,0.0
2016-03-02,0.0,1.922,0.6579999999999999,2.12,2.3360000000000003,0.0,0.0,0.86,0.0,0.0,0.43799999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.036000000000000004,0.0,0.0,0.0,0.0,0.0,1.356,0.0,0.002,0.0
2016-03-03,0.0,0.884,0.67,0.09,1.0,0.0,0.001,0.0,0.634,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,1.942,0.0,0.0,0.0,0.0,0.34600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.004,0.0,0.0,0.0,0.9540000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
2016-03-04,0.0,1.838,0.9359999999999999,0.0,1.01,0.0,0.0,0.384,0.276,0.248,0.49200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45399999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.092,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.083,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,406.0,0.19399999999999998,0.086,1.3330000000000002,0.0
2016-03-05,0.0,0.552,1.154,0.0,4.878,0.001,0.0,0.494,0.6459999999999999,0.292,0.43799999999999994,0.0,0.45399999999999996,0.0,2.012,0.0,0.0,0.0,3.31,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.055999999999999994,0.0,0.0,0.0,0.0,0.0,1.0,0.21000000000000002,0.001,0.0,0.0,0.0,0.0,0.0,0.20800000000000002,0.0,6.0,0.0,0.0,0.0,0.16,0.0,0.8400000000000001,0.5579999999999999,0.0,0.0,0.172,0.098,0.422,0.0
2016-03-06,0.0,0.7879999999999999,0.0,1.6769999999999998,1.002,0.004,0.0,0.001,0.682,0.0,0.368,0.0,0.0,0.0,0.414,0.0,0.0,0.0,0.0,0.0,0.622,0.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001,0.0,1.0,0.0,0.0,0.0,2.0,1.067,0.004,0.0,0.0,0.0,0.23199999999999998,0.0,0.23,0.001,0.0,314.0,0.10400000000000001,0.001,0.28,0.0
2016-03-07,0.0,0.858,1.068,0.0,0.912,1.558,0.0,0.34,1.68,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-08,0.0,0.6940000000000001,0.0,1.6580000000000001,1.0979999999999999,0.0,0.001,0.614,0.442,0.31,0.556,0.0,0.528,0.0,0.35600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.8240000000000001,0.0,0.0,5.75,0.0,0.0,1.008,0.0,0.0,0.866,0.003,12.0,0.0
2016-03-09,0.0,0.7020000000000001,1.078,0.0,1.242,0.0,0.0,0.52,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34600000000000003,0.0,0.0,0.0,0.06,0.23199999999999998,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,1.5,0.0,0.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-10,0.0,0.0,1.176,0.0,0.7020000000000001,0.0,0.001,0.764,0.364,0.11800000000000001,0.01,0.0,0.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.25,0.0,0.0,0.001,0.0,0.0,0.386,0.0,36.0,0.0
2016-03-11,1.0,0.358,0.0,0.0,1.068,0.0,0.0,1.506,0.29,0.0,4.2,0.0,0.084,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.37200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.47600000000000003,0.0,0.0,2.5,0.0,0.0,0.0
2016-03-12,0.0,0.55,1.204,0.0,2.2,0.318,0.001,0.604,0.628,0.0,0.5920000000000001,0.0,0.49,0.49200000000000005,0.384,4.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.122,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.308,0.0,0.85,0.0,0.0,0.0,1.25,0.001,12.0,0.0
2016-03-13,0.0,0.376,0.0,0.402,2.306,0.0,0.0,0.498,1.552,0.0,0.47200000000000003,0.0,0.302,0.36200000000000004,0.46799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08199999999999999,0.0,1.0,0.21600000000000003,0.002,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2.105,0.0,0.0,0.0,0.628,0.0,0.4,0.002,0.0,0.0,0.9039999999999999,0.6559999999999999,0.46,0.0
2016-03-14,0.0,0.622,1.294,0.0,0.306,0.0,0.0,0.706,0.0,0.586,0.0,0.0,0.0,0.0,0.0,1.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.001,0.0,0.0,1.432,0.001,0.001,0.0
2016-03-15,0.0,1.714,1.37,1.3,0.0,0.0,0.0,1.9180000000000001,0.532,0.0,0.015,0.0,0.24,0.0,0.0,2.656,0.0,0.0,0.0,0.0,0.0,0.396,0.0,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.126,1.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.002,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.002,0.0,0.0,1.258,0.05,1.0,0.0
2016-03-16,1.0,3.6500000000000004,1.088,0.0,0.0,0.0,0.0,0.344,0.03,0.324,0.258,0.0,0.35200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.304,0.001,0.0,0.0,0.0,0.0,0.0,0.6,2.0,0.268,0.0,0.0,0.0,1.5,0.0,0.0,0.006,0.0,0.0,0.134,0.003,0.001,0.0
2016-03-17,0.0,0.005,0.508,2.35,0.8740000000000001,0.0,0.0,0.484,0.0,0.0,0.0,0.0,0.084,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.25,0.0,0.434,0.0,0.0,0.0,0.0,0.0,0.006,0.0
2016-03-18,0.0,0.39799999999999996,1.212,0.0,0.934,0.0,0.0,0.01,0.508,0.0,0.0,0.0,0.0,0.0,0.0,1.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33799999999999997,0.442,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,1.0,0.162,0.001,0.0,0.0,0.0,1.508,0.0,0.0,21.333,2.083,0.0,0.0,0.0,0.392,0.0,0.0,0.002,0.0,0.0,0.14,0.001,0.002,0.0
2016-03-19,1.0,0.92,2.578,2.3819999999999997,0.6459999999999999,0.0,0.013999999999999999,1.296,0.34600000000000003,0.0,0.9359999999999999,0.0,0.24600000000000002,0.0,0.0,0.34600000000000003,0.0,0.0,5.808000000000001,0.0,0.0,0.0,0.652,1.068,0.0,0.0,0.0,0.192,0.0,0.0,0.0,0.0,0.16399999999999998,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.105,0.0,0.0,0.0,6.25,0.0,0.0,0.002,0.0,0.0,0.168,0.0,0.256,0.0
2016-03-20,0.0,0.512,0.8420000000000001,0.0,2.8,0.0,0.0,0.5379999999999999,0.452,0.838,0.16399999999999998,0.41,0.37200000000000005,0.478,0.214,0.668,0.0,0.0,0.74,0.0,0.0,0.46799999999999997,0.0,0.316,0.0,0.0,0.0,0.092,0.0,0.0,0.0,0.0,0.0,0.23,0.166,0.001,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.024,0.0,0.0,0.0,0.162,0.0,0.0,8.0,0.0,0.0,1.7120000000000002,0.002,0.001,0.0
2016-03-21,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.716,1.716,272.0,0.62,0.0,0.0,0.0,0.0,0.87,0.5379999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.228,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.184,10.0,2.0,0.0,0.0,0.0,0.06,0.0,0.0,0.001,0.0,0.0,1.25,0.002,12.0,0.0
2016-03-22,0.0,0.27,0.0,1.148,1.666,0.0,0.01,0.292,0.0,0.266,0.172,0.0,0.0,0.0,0.0,1.046,0.0,0.0,0.8640000000000001,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.003,0.0,0.0,0.0,0.0,0.244,0.0,5.0,0.004,0.0,0.0,0.0,0.292,0.0,0.0,0.001,0.0,308.0,0.39399999999999996,0.0,12.0,0.0
2016-03-23,0.0,1.9179999999999997,1.226,2.13,1.348,0.0,0.0,2.536,1.34,0.0,0.015,0.0,0.001,0.0,0.0,6.574,0.682,0.0,0.97,0.0,0.0,0.386,0.0,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11199999999999999,1.0,0.0,0.0,0.0,1.508,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.39799999999999996,0.0,0.42200000000000004,0.0,0.0,0.0,0.0,0.001,12.0,0.0
2016-03-24,0.0,1.002,1.0659999999999998,0.0,0.0,0.0,0.0,1.214,0.878,0.0,0.5660000000000001,0.0,0.364,0.0,0.0,1.328,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
2016-03-25,0.0,1.358,0.0,0.46,1.092,0.932,0.009000000000000001,0.188,0.03,0.0,0.27,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.22399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.067,0.022000000000000002,0.16,0.0,0.0,0.35200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0
