,150,220,221,225,226,227,228,229,231,250,251,254,270,271,272,273,274
2016-03-04,0.0,1.01,0.49200000000000005,0.0,0.0,0.45399999999999996,0.0,0.0,0.001,0.0,2.083,0.0,0.31,0.0,406.0,0.19399999999999998,1.3330000000000002
2016-03-05,0.0,0.001,2.012,0.0,3.31,0.44,0.055999999999999994,0.0,0.001,0.0,6.0,0.0,0.16,0.8400000000000001,0.5579999999999999,0.172,0.422
2016-03-06,0.0,0.004,0.414,0.0,0.684,0.0,0.0,0.0,1.0,0.0,0.004,0.0,0.23199999999999998,0.23,314.0,0.10400000000000001,0.28
2016-03-07,0.0,1.558,0.001,0.0,0.0,0.20800000000000002,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-08,0.0,0.001,0.35600000000000004,0.0,0.0,0.0,0.0,0.0,0.102,0.0,0.8240000000000001,0.0,5.75,0.0,1.008,0.866,12.0
2016-03-09,0.0,1.242,0.84,0.0,0.0,0.34600000000000003,0.23199999999999998,0.0,20.0,0.0,0.02,0.0,1.5,0.552,0.0,0.0,0.0
2016-03-10,0.0,0.001,0.314,0.0,0.0,0.146,0.0,0.0,1.0,0.0,2.0,0.0,2.25,0.0,0.001,0.386,36.0
2016-03-11,1.0,1.068,0.87,0.0,0.0,0.456,0.11,0.0,0.37200000000000005,0.0,0.0,0.0,3.25,0.0,0.47600000000000003,2.5,0.0
2016-03-12,0.0,0.001,0.384,4.338,0.0,0.0,0.0,0.0,0.003,0.0,10.0,0.0,0.308,0.85,0.0,1.25,12.0
2016-03-13,0.0,2.306,0.46799999999999997,0.0,0.0,0.23800000000000002,0.08199999999999999,0.0,0.002,0.0,2.105,0.0,0.628,0.4,0.002,0.9039999999999999,0.46
2016-03-14,0.0,0.306,0.586,1.328,0.0,0.45,0.0,0.0,0.002,0.0,2.0,0.0,1.25,0.0,0.001,1.432,0.001
2016-03-15,0.0,1.3,0.24,2.656,0.396,0.452,1.0,0.126,0.002,0.0,3.0,0.0,3.0,0.0,0.002,1.258,1.0
2016-03-16,1.0,1.088,0.35200000000000004,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.268,0.0,1.5,0.0,0.006,0.134,0.001
2016-03-17,0.0,0.8740000000000001,0.98,0.0,0.0,0.0,0.0,0.0,0.254,0.0,3.0,0.0,1.25,0.434,0.0,0.0,0.006
2016-03-18,0.0,0.934,0.508,1.328,0.0,0.442,0.038,0.0,0.001,1.508,2.083,0.0,0.392,0.0,0.002,0.14,0.002
2016-03-19,1.0,0.013999999999999999,0.24600000000000002,0.34600000000000003,0.652,1.068,0.192,0.16399999999999998,0.142,0.0,2.105,0.0,6.25,0.0,0.002,0.168,0.256
2016-03-20,0.0,2.8,0.214,0.668,0.46799999999999997,0.316,0.092,0.0,0.001,2.0,0.024,0.0,0.162,0.0,8.0,1.7120000000000002,0.001
2016-03-21,0.0,0.008,0.62,0.5379999999999999,0.0,0.228,0.19,0.0,1.0,0.0,2.0,0.0,0.06,0.0,0.001,1.25,12.0
2016-03-22,0.0,0.01,0.172,1.046,1.05,0.0,0.0,0.0,0.003,0.244,0.004,0.0,0.292,0.0,308.0,0.39399999999999996,12.0
2016-03-23,0.0,1.348,0.001,0.682,0.386,0.302,0.0,0.0,1.0,1.508,2.0,0.0,0.39799999999999996,0.42200000000000004,0.0,0.0,12.0
2016-03-24,0.0,1.0659999999999998,0.364,1.328,0.7,0.0,0.13,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.001
2016-03-25,0.0,0.009000000000000001,0.21,0.0,0.0,0.19,0.0,0.0,0.22399999999999998,0.0,0.16,0.0,0.35200000000000004,0.0,0.0,0.0,0.008
2016-03-26,1.0,1.5319999999999998,0.252,0.0,1.006,0.0,0.0,0.0,0.002,0.0,0.002,0.0,0.278,0.0,8.0,0.0,0.29
2016-03-27,0.0,5.734,0.696,0.0,0.0,0.0,0.184,0.0,0.002,0.0,2.083,0.0,0.086,0.326,0.006,0.204,0.002
2016-03-28,0.0,3.76,0.37,0.0,0.0,0.126,0.0,0.0,0.001,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.2
2016-03-29,0.0,0.396,0.804,15.0,1.062,0.0,0.6559999999999999,0.0,0.35,0.0,16.0,0.0,0.23399999999999999,0.0,0.001,0.18,1.0
2016-03-30,0.0,0.64,0.5760000000000001,0.134,0.336,0.0,1.342,0.0,0.001,0.0,0.0,0.0,4.375,0.122,0.0,0.89,0.0
2016-03-31,0.0,0.462,2.3760000000000003,0.632,0.294,0.44799999999999995,0.0,0.0,0.002,0.0,0.48200000000000004,0.0,0.0,0.0,0.0,0.0,0.001
2016-04-01,2.0,0.188,0.7659999999999999,0.82,0.484,1.1880000000000002,0.7040000000000001,0.0,1.0,0.0,0.005,0.0,7.0,0.0,0.002,2.5,0.15
2016-04-02,0.0,0.282,0.534,2.6460000000000004,1.172,1.024,0.0,0.0,0.304,0.0,0.2,0.0,0.162,0.28,0.001,0.308,0.281
2016-04-03,2.0,0.001,0.39399999999999996,1.446,0.0,0.488,0.064,0.0,0.252,0.204,0.004,0.0,0.062,0.0,0.001,0.8759999999999999,2.0
2016-04-04,1.0,0.562,0.308,0.33799999999999997,0.0,0.0,0.0,0.0,0.24,0.0,2.105,0.0,0.11199999999999999,0.0,0.0,0.398,0.26
2016-04-05,0.0,2.844,0.546,0.0,0.6659999999999999,0.0,0.462,0.086,0.002,0.0,28.0,0.0,0.75,0.904,0.006,0.24,17.0
2016-04-06,0.0,2.004,0.56,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.23399999999999999,0.0,1.25,0.0,0.504,0.0,12.0
2016-04-07,0.0,2.322,0.342,0.0,0.0,0.302,0.0,0.0,11.0,0.0,0.004,0.0,1.5,0.0,0.0,0.0,3.9990000000000006
2016-04-08,0.0,1.3780000000000001,0.414,1.36,0.73,0.444,0.0,0.094,1.0,0.0,2.0,0.0,1.25,0.784,0.0,0.0,0.006
2016-04-09,0.0,1.766,0.39799999999999996,1.4780000000000002,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.098,0.0,0.0,0.0,24.0
