,150,220,221,225,226,227,228,229,231,250,251,254,270,271,272,273,274
2.0,1.0,5.454000000000001,0.23800000000000002,0.778,0.55,0.924,0.91,0.11599999999999999,0.254,0.41600000000000004,4.0,0.0,0.46399999999999997,0.6839999999999999,0.001,1.226,0.002
3.0,1.0,0.462,2.3760000000000003,0.632,0.294,0.44799999999999995,1.342,0.16399999999999998,0.002,1.508,0.48200000000000004,0.0,4.375,0.122,0.001,0.89,0.001
4.0,1.0,1.328,0.31,0.9420000000000001,2.18,0.406,0.364,0.094,60.0,0.24,8.0,0.504,0.958,0.486,0.002,0.22,0.008
5.0,1.0,1.276,0.706,1.57,3.242,0.386,0.23800000000000002,0.08,0.23,0.34,0.4,0.0,0.488,0.188,1038.0,0.20199999999999999,12.0
6.0,1.0,0.618,0.272,1.422,0.552,1.014,0.132,0.068,0.001,0.298,2.0,0.608,0.002,0.37,0.003,0.114,0.267
7.0,1.0,0.862,0.001,0.122,0.47,1.64,0.182,0.32399999999999995,1.0,0.406,0.502,0.536,0.292,0.42,500.0,0.38,2.0
