,15000,22000,22001,22002,22003,22004,22005,22007,22008,22010,22012,22013,22020,22021,22030,22032,22034,22035,22036,22040,22041,22042,22071,22100,22101,22102,22103,22110,22111,22120,22130,22131,22132,22160,22170,22171,22172,22180,22190,22500,22501,22503,22511,22520,22600,22601,22602,22603,22604,22610,22620,22621,22622,22630,22631,22671,22700,22701,22702,22710,22711,22712,22713,22714,22715,22716,22800,22801,22802,22820,22821,22830,22840,22850,22851,22852,22860,22870,22900,22901,22902,23110,23112,23113,23120,23121,23130,23131,23132,23133,23134,23135,23141,23142,23150,23171,25005,25012,25100,25101,25102,25110,25111,25112,25120,25121,25130,25150,25405,27000,27002,27030,27100,27200,27201,27210,27240,27300,27400,27401,27410,27421
0.0,3.0,0.0,3.488,0.0,0.0,0.0,0.0,1.216,2.76,0.23600000000000002,2.162,0.818,1.6280000000000001,2.3,1.544,0.268,0.6859999999999999,0.001,1.56,0.002,0.0,0.0,0.0,0.426,1.8939999999999997,0.6779999999999999,0.99,1.296,0.562,0.322,0.374,0.0,0.192,0.39799999999999996,0.516,0.3,0.43,0.9540000000000001,0.28600000000000003,0.001,0.0,128.0,0.44799999999999995,0.0,0.0,1.9340000000000002,0.33,1.1,0.43799999999999994,0.48,0.0,0.358,0.0,0.598,0.428,0.0,0.0,0.277,0.23199999999999998,0.376,0.52,0.262,0.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0,1.0,1.0,0.23199999999999998,0.0,0.001,0.001,2.0,0.001,1.0,0.0,0.0,0.0,0.0,0.0,0.308,0.28,5.0,0.0,4.0,2.0,0.0,0.02,4.21,0.0,1.046,0.0,1.25,0.3,0.47200000000000003,0.356,0.002,0.0,0.0,336.0,0.14,0.001,0.0,0.134,0.0
1.0,0.0,0.0,1.284,0.0,0.0,0.0,0.0,0.318,0.738,0.001,2.072,2.3280000000000003,1.396,1.841,0.0,0.0,0.27399999999999997,0.0,0.904,1.7919999999999998,0.0,0.0,0.0,0.0,0.33,1.272,0.001,0.606,0.42200000000000004,1.234,0.324,0.0,0.0,0.0,0.3,0.588,0.47600000000000003,0.0,0.33,1.264,0.0,128.0,0.0,0.0,5.672000000000001,1.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.17,0.0,1.242,0.0,0.47200000000000003,0.0,0.0,0.0,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.56,1.0,0.0,0.003,0.001,0.0,0.002,0.0,0.0,0.0,0.0,0.45,2.0,0.47,0.0,0.514,0.001,2.0,3.0,0.0,0.004,8.42,0.0,0.0,0.0,24.0,0.0,0.268,0.372,0.001,0.0,0.0,304.0,0.746,0.001,0.002,21.0,0.0
2.0,1.0,0.7040000000000001,1.776,0.0,0.0,0.0,0.0,0.5,0.5920000000000001,1.07,2.0180000000000002,1.198,1.618,3.4909999999999997,0.6920000000000001,1.228,0.61,0.0,5.1,1.192,0.0,0.0,0.0,0.47,0.936,0.8320000000000001,2.036,0.6779999999999999,0.8740000000000001,0.28600000000000003,0.674,0.0,0.946,0.0,0.312,0.466,0.564,0.43799999999999994,0.348,0.001,0.0,0.0,0.0,0.0,4.588,3.2039999999999997,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.504,1.126,0.0,0.32799999999999996,0.774,0.0,0.0,0.0,0.0,0.728,0.39399999999999996,0.132,0.0,0.0,0.91,0.0,0.0,0.16399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.32,0.758,0.0,0.001,0.46,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,5.0,0.0,0.0,2.0,0.0,0.003,2.105,0.81,0.0,0.0,0.005,0.142,0.0,0.798,0.516,0.0,0.0,228.0,0.46,0.001,10.0,0.322,0.564
3.0,1.0,0.0,1.5019999999999998,0.0,0.0,0.0,0.0,0.636,0.8540000000000001,2.496,1.6980000000000002,0.568,1.932,1.178,1.43,1.5419999999999998,0.812,0.0,1.208,1.994,0.0,0.0,0.0,0.0,0.39799999999999996,0.606,0.946,0.956,0.584,0.312,0.33,0.0,0.001,0.596,0.322,0.306,0.015,0.0,0.598,0.778,0.0,0.0,0.0,0.0,4.124,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332,0.33799999999999997,0.0,0.28600000000000003,0.0,0.0,0.0,0.0,0.0,0.3,0.196,0.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11599999999999999,0.0,0.0,73.0,1.0,0.0,0.29,0.12,0.0,0.001,0.001,0.0,0.332,1.0,0.0,0.312,0.0,0.326,1.508,0.41600000000000004,0.0,0.244,0.0,0.0,3.0,0.506,0.004,2.105,0.18,0.0,0.0,1.25,1.0,0.0,0.6839999999999999,0.001,0.0,0.0,340.0,1.226,0.049,0.988,1.3330000000000002,0.0
4.0,0.0,2.026,1.634,0.0,0.0,0.0,0.0,1.4,0.7879999999999999,1.6380000000000001,1.154,0.9359999999999999,0.09,1.6769999999999998,0.0,0.0,1.028,0.0,1.002,0.004,0.0,0.0,0.001,0.43799999999999994,0.918,0.794,0.001,0.444,0.682,0.292,0.368,0.0,0.43799999999999994,0.0,0.45399999999999996,0.294,0.034,0.0,0.414,0.0,0.0,0.0,0.0,0.0,3.31,1.942,0.0,0.0,0.0,0.0,0.622,0.0,0.0,0.684,0.0,0.0,0.0,0.516,0.34600000000000003,0.0,0.0,0.174,0.0,0.546,0.44,0.45399999999999996,0.0,0.0,0.0,0.0,0.0,0.055999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.204,0.21000000000000002,0.0,0.002,0.001,0.0,0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20800000000000002,2.0,0.0,0.0,1.067,0.0,0.004,2.0,0.0,0.0,0.0,2.286,0.23199999999999998,0.0,0.23,0.001,0.0,0.0,314.0,0.10400000000000001,0.098,0.001,0.28,0.0
5.0,1.0,0.0,0.982,0.636,0.0,0.0,0.0,0.358,0.376,1.1340000000000001,0.0,1.204,1.574,0.402,0.0,0.0,0.001,0.0,2.306,0.318,0.0,0.0,0.001,0.304,0.454,1.506,0.498,0.584,1.552,0.11800000000000001,0.47200000000000003,0.0,0.0,0.0,0.384,0.0,0.302,0.36200000000000004,0.46799999999999997,4.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446,0.23800000000000002,0.0,0.0,0.0,0.0,0.0,0.146,0.456,0.0,0.0,0.0,0.0,0.0,0.11,0.23199999999999998,0.0,0.0,0.0,0.0,0.08199999999999999,0.0,0.0,0.0,0.522,1.0,1.0,0.122,0.21600000000000003,0.0,0.001,0.001,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,10.0,0.0,2.0,2.105,0.8240000000000001,0.0,0.0,0.01,0.628,0.0,0.4,0.002,0.0,0.0,0.0,0.9039999999999999,0.08800000000000001,0.6559999999999999,0.46,0.0
6.0,1.0,1.526,0.9,0.0,0.0,0.0,0.0,0.516,0.512,1.284,0.0,0.8420000000000001,2.3819999999999997,2.35,0.0,0.0,0.6459999999999999,0.0,2.8,0.0,0.0,0.0,0.013999999999999999,0.0,0.282,0.5379999999999999,1.296,0.68,0.452,0.838,0.35200000000000004,0.0,0.16399999999999998,0.41,0.37799999999999995,0.37200000000000005,0.084,0.478,0.214,0.668,0.0,0.0,0.0,0.0,1.1340000000000001,5.808000000000001,0.628,0.74,0.0,0.0,0.0,0.0,0.0,0.44799999999999995,0.46799999999999997,0.652,0.0,0.316,1.068,0.0,0.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092,0.0,0.0,0.0,0.0,0.0,0.038,0.126,0.0,0.16399999999999998,0.23,1.0,0.0,0.5940000000000001,0.166,1.0,0.001,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.002,0.6,0.0,2.0,4.0,0.0,0.024,2.105,0.0,0.0,0.0,4.125,0.162,0.0,0.434,0.002,8.0,0.0,0.0,1.7120000000000002,0.002,0.002,0.001,0.0
7.0,1.0,0.696,2.038,0.0,0.0,0.0,0.0,0.726,2.216,1.546,0.0,0.8859999999999999,0.812,0.46,0.0,0.0,0.738,0.0,5.734,0.932,0.0,0.0,0.009000000000000001,0.602,0.16399999999999998,0.584,0.878,0.754,0.512,0.294,0.92,0.27,0.0,0.0,0.196,0.0,0.252,0.696,0.0,1.328,0.0,0.0,0.682,0.0,0.0,0.96,0.8640000000000001,0.0,0.0,1.05,0.0,0.0,0.0,1.006,0.0,0.0,0.0,0.23,0.302,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.314,0.0,0.19,0.0,0.0,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,1.0,0.11199999999999999,0.29600000000000004,1.0,0.001,0.001,0.0,0.002,1.0,0.0,0.0,0.0,0.0,1.508,0.244,0.0,0.184,0.0,4.5,6.0,0.0,2.083,2.0,0.16,0.0,0.0,1.75,0.086,0.0,0.326,0.006,8.0,0.0,308.0,0.204,0.202,0.002,0.002,0.0
8.0,2.0,0.38,1.5019999999999998,0.0,0.0,0.0,0.0,1.82,0.914,0.8440000000000001,0.0,1.592,2.838,0.38799999999999996,0.0,0.0,0.63,0.0,0.536,0.001,0.282,0.0,0.188,0.526,0.20199999999999999,0.54,0.001,0.33,0.7659999999999999,0.168,0.5,0.262,0.172,0.0,0.5760000000000001,0.0,0.434,0.39399999999999996,0.534,1.446,0.0,0.632,0.134,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9540000000000001,1.172,0.484,0.0,0.488,0.0,0.0,0.0,0.126,0.0,0.0,0.0,0.0,0.0,0.498,0.7040000000000001,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,0.736,1.0,0.0,0.003,0.376,0.0,0.252,0.0,0.0,0.304,0.0,0.0,0.0,0.204,0.0,0.2,0.0,0.0,10.0,0.0,0.004,0.0,0.48200000000000004,0.0,0.0,20.0,0.062,0.0,0.28,0.001,0.0,0.0,0.0,0.8759999999999999,0.094,0.0,2.0,0.0
