sldatime,pluno,bndno,kind1,kind2,kind3,kind4,week,month,qty
2016-02-01,10000007,10062.0,10,100,1000,10000,0.0,2.0,2.0
2016-02-01,10000009,10062.0,10,100,1000,10000,0.0,2.0,2.0
2016-02-01,10001003,10064.0,10,100,1000,10001,0.0,2.0,1.0
2016-02-01,10102002,10045.0,10,101,1010,10102,0.0,2.0,1.0
2016-02-01,10103003,10706.0,10,101,1010,10103,0.0,2.0,1.0
2016-02-01,10109021,10706.0,10,101,1010,10109,0.0,2.0,1.0
2016-02-01,10112005,10045.0,10,101,1011,10112,0.0,2.0,1.0
2016-02-01,10119019,10719.0,10,101,1011,10119,0.0,2.0,6.0
2016-02-01,10119102,10719.0,10,101,1011,10119,0.0,2.0,1.0
2016-02-01,10136008,10109.0,10,101,1013,10136,0.0,2.0,1.0
2016-02-01,10150004,10211.0,10,101,1015,10150,0.0,2.0,1.0
2016-02-01,10200035,10679.0,10,102,1020,10200,0.0,2.0,1.0
2016-02-01,10201007,10123.0,10,102,1020,10201,0.0,2.0,3.0
2016-02-01,10401051,10084.0,10,104,1040,10401,0.0,2.0,2.0
2016-02-01,10421012,10133.0,10,104,1042,10421,0.0,2.0,2.0
2016-02-01,10421024,10010.0,10,104,1042,10421,0.0,2.0,1.0
2016-02-01,10440005,10012.0,10,104,1044,10440,0.0,2.0,1.0
2016-02-01,10450004,10012.0,10,104,1045,10450,0.0,2.0,1.0
2016-02-01,10454002,10706.0,10,104,1045,10454,0.0,2.0,1.0
2016-02-01,11054017,11054017.0,11,110,1105,11054,0.0,2.0,1.0
2016-02-01,11054033,11026.0,11,110,1105,11054,0.0,2.0,1.0
2016-02-01,11220016,11106.0,11,112,1122,11220,0.0,2.0,1.0
2016-02-01,11220054,11220054.0,11,112,1122,11220,0.0,2.0,1.0
2016-02-01,11300191,11210.0,11,113,1130,11300,0.0,2.0,1.0
2016-02-01,11302007,11057.0,11,113,1130,11302,0.0,2.0,1.0
2016-02-01,11304005,11057.0,11,113,1130,11304,0.0,2.0,1.0
2016-02-01,11500080,11500080.0,11,115,1150,11500,0.0,2.0,2.0
2016-02-01,11530005,11129.0,11,115,1153,11530,0.0,2.0,1.0
2016-02-01,14002006,14321.0,14,140,1400,14002,0.0,2.0,1.0
2016-02-01,14015049,14759.0,14,140,1401,14015,0.0,2.0,1.0
2016-02-01,14043003,14043003.0,14,140,1404,14043,0.0,2.0,1.0
2016-02-01,14054001,14173.0,14,140,1405,14054,0.0,2.0,1.0
2016-02-01,14054002,14173.0,14,140,1405,14054,0.0,2.0,1.0
2016-02-01,14061000,14044.0,14,140,1406,14061,0.0,2.0,2.0
2016-02-01,14061002,14044.0,14,140,1406,14061,0.0,2.0,1.0
2016-02-01,14073007,14167.0,14,140,1407,14073,0.0,2.0,1.0
2016-02-01,14073020,14372.0,14,140,1407,14073,0.0,2.0,1.0
2016-02-01,14082022,14362.0,14,140,1408,14082,0.0,2.0,1.0
2016-02-01,14091023,14196.0,14,140,1409,14091,0.0,2.0,1.0
2016-02-01,14091041,14233.0,14,140,1409,14091,0.0,2.0,2.0
2016-02-01,14091043,14196.0,14,140,1409,14091,0.0,2.0,1.0
2016-02-01,14092017,14442.0,14,140,1409,14092,0.0,2.0,1.0
2016-02-01,14101045,14092.0,14,141,1410,14101,0.0,2.0,1.0
2016-02-01,14121013,14435.0,14,141,1412,14121,0.0,2.0,1.0
2016-02-01,14200032,14208.0,14,142,1420,14200,0.0,2.0,1.0
2016-02-01,14200040,14208.0,14,142,1420,14200,0.0,2.0,1.0
2016-02-01,14340003,14129.0,14,143,1434,14340,0.0,2.0,2.0
2016-02-01,14401025,14372.0,14,144,1440,14401,0.0,2.0,0.49
2016-02-01,14710026,14160.0,14,147,1471,14710,0.0,2.0,1.0
2016-02-01,14722022,14177.0,14,147,1472,14722,0.0,2.0,3.0
2016-02-01,14723012,14313.0,14,147,1472,14723,0.0,2.0,1.0
2016-02-01,14770018,14121.0,14,147,1477,14770,0.0,2.0,1.0
2016-02-01,14777059,14504.0,14,147,1477,14777,0.0,2.0,2.0
2016-02-01,14800010,14200.0,14,148,1480,14800,0.0,2.0,1.0
2016-02-01,14811002,14098.0,14,148,1481,14811,0.0,2.0,1.0
2016-02-01,14834016,14544.0,14,148,1483,14834,0.0,2.0,2.0
2016-02-01,14835030,14544.0,14,148,1483,14835,0.0,2.0,1.0
2016-02-01,14844009,14579.0,14,148,1484,14844,0.0,2.0,1.0
2016-02-01,14844017,14573.0,14,148,1484,14844,0.0,2.0,1.0
2016-02-01,14846016,14330.0,14,148,1484,14846,0.0,2.0,1.0
2016-02-01,14871000,14126.0,14,148,1487,14871,0.0,2.0,2.0
2016-02-01,14906007,14573.0,14,149,1490,14906,0.0,2.0,1.0
2016-02-01,14920004,14798.0,14,149,1492,14920,0.0,2.0,1.0
2016-02-01,14926002,14798.0,14,149,1492,14926,0.0,2.0,1.0
2016-02-01,14932002,14210.0,14,149,1493,14932,0.0,2.0,1.0
2016-02-01,15000007,15011.0,15,150,1500,15000,0.0,2.0,1.0
2016-02-01,15000021,15045.0,15,150,1500,15000,0.0,2.0,3.0
2016-02-01,15004027,15045.0,15,150,1500,15004,0.0,2.0,1.0
2016-02-01,15101005,15577.0,15,151,1510,15101,0.0,2.0,1.0
2016-02-01,15104009,15002.0,15,151,1510,15104,0.0,2.0,2.0
2016-02-01,15104020,15577.0,15,151,1510,15104,0.0,2.0,1.0
2016-02-01,15110014,15012.0,15,151,1511,15110,0.0,2.0,1.0
2016-02-01,15110015,15012.0,15,151,1511,15110,0.0,2.0,6.0
2016-02-01,15110080,15110080.0,15,151,1511,15110,0.0,2.0,1.0
2016-02-01,15113001,15012.0,15,151,1511,15113,0.0,2.0,1.0
2016-02-01,15114000,15012.0,15,151,1511,15114,0.0,2.0,3.0
2016-02-01,15115002,15012.0,15,151,1511,15115,0.0,2.0,2.0
2016-02-01,15119001,15631.0,15,151,1511,15119,0.0,2.0,6.0
2016-02-01,15120000,15012.0,15,151,1512,15120,0.0,2.0,2.0
2016-02-01,15231008,15009.0,15,152,1523,15231,0.0,2.0,2.0
2016-02-01,15242015,15038.0,15,152,1524,15242,0.0,2.0,1.0
2016-02-01,15343018,15060.0,15,153,1534,15343,0.0,2.0,0.31
2016-02-01,15401007,15067.0,15,154,1540,15401,0.0,2.0,1.0
2016-02-01,15402005,15048.0,15,154,1540,15402,0.0,2.0,1.0
2016-02-01,15402019,15067.0,15,154,1540,15402,0.0,2.0,1.0
2016-02-01,15604048,15083.0,15,156,1560,15604,0.0,2.0,2.0
2016-02-01,15605048,15094.0,15,156,1560,15605,0.0,2.0,1.0
2016-02-01,20110014,20110014.0,20,201,2011,20110,0.0,2.0,2.308
2016-02-01,20130090,20130090.0,20,201,2013,20130,0.0,2.0,0.332
2016-02-01,20202009,20202009.0,20,202,2020,20202,0.0,2.0,1.766
2016-02-01,21021043,21021043.0,21,210,2102,21021,0.0,2.0,0.9059999999999999
2016-02-01,22008021,22008021.0,22,220,2200,22008,0.0,2.0,0.001
2016-02-01,22013008,22013008.0,22,220,2201,22013,0.0,2.0,2.154
2016-02-01,22101001,22101001.0,22,221,2210,22101,0.0,2.0,1.1620000000000001
2016-02-01,22102005,22102005.0,22,221,2210,22102,0.0,2.0,0.03
2016-02-01,22102014,22102014.0,22,221,2210,22102,0.0,2.0,1.992
2016-02-01,22103004,22103004.0,22,221,2210,22103,0.0,2.0,2.588
2016-02-01,22103005,22103005.0,22,221,2210,22103,0.0,2.0,0.508
2016-02-01,22103007,22103007.0,22,221,2210,22103,0.0,2.0,0.001
2016-02-01,22111008,22111008.0,22,221,2211,22111,0.0,2.0,0.826
2016-02-01,22120004,22120004.0,22,221,2212,22120,0.0,2.0,0.6559999999999999
2016-02-01,22120005,22120005.0,22,221,2212,22120,0.0,2.0,0.43
2016-02-01,22120015,22120015.0,22,221,2212,22120,0.0,2.0,0.001
2016-02-01,22120039,22120039.0,22,221,2212,22120,0.0,2.0,0.35
2016-02-01,22120044,22120044.0,22,221,2212,22120,0.0,2.0,2.0
2016-02-01,22172000,22172000.0,22,221,2217,22172,0.0,2.0,0.28600000000000003
2016-02-01,22190000,22190000.0,22,221,2219,22190,0.0,2.0,1.186
2016-02-01,22190002,22190002.0,22,221,2219,22190,0.0,2.0,0.53
2016-02-01,22500022,22500022.0,22,225,2250,22500,0.0,2.0,0.001
2016-02-01,22511000,22511000.0,22,225,2251,22511,0.0,2.0,0.44799999999999995
2016-02-01,22601000,22601000.0,22,226,2260,22601,0.0,2.0,1.304
2016-02-01,22602000,22602000.0,22,226,2260,22602,0.0,2.0,0.33
2016-02-01,22710003,22710003.0,22,227,2271,22710,0.0,2.0,0.344
2016-02-01,22712001,22712001.0,22,227,2271,22712,0.0,2.0,0.28800000000000003
2016-02-01,22713001,22713001.0,22,227,2271,22713,0.0,2.0,0.7879999999999999
2016-02-01,22713004,22713004.0,22,227,2271,22713,0.0,2.0,0.382
2016-02-01,22830000,22830000.0,22,228,2283,22830,0.0,2.0,0.22
2016-02-01,22830003,22830003.0,22,228,2283,22830,0.0,2.0,0.244
2016-02-01,23110001,23110001.0,23,231,2311,23110,0.0,2.0,88.0
2016-02-01,23132068,23132068.0,23,231,2313,23132,0.0,2.0,0.946
2016-02-01,23133017,23133017.0,23,231,2313,23133,0.0,2.0,2.0
2016-02-01,24000137,24000137.0,24,240,2400,24000,0.0,2.0,0.126
2016-02-01,24000333,24000333.0,24,240,2400,24000,0.0,2.0,0.84
2016-02-01,24000377,24000377.0,24,240,2400,24000,0.0,2.0,0.23399999999999999
2016-02-01,24010809,24010809.0,24,240,2401,24010,0.0,2.0,2.862
2016-02-01,24010816,24010816.0,24,240,2401,24010,0.0,2.0,0.252
2016-02-01,24010823,24010823.0,24,240,2401,24010,0.0,2.0,0.644
2016-02-01,24030062,24030062.0,24,240,2403,24030,0.0,2.0,0.29600000000000004
2016-02-01,24101000,24101000.0,24,241,2410,24101,0.0,2.0,0.452
2016-02-01,24102002,24102002.0,24,241,2410,24102,0.0,2.0,0.462
2016-02-01,25012012,25012012.0,25,250,2501,25012,0.0,2.0,0.35200000000000004
2016-02-01,25111021,25111021.0,25,251,2511,25111,0.0,2.0,2.0
2016-02-01,25111048,25111048.0,25,251,2511,25111,0.0,2.0,4.0
2016-02-01,25120016,25120016.0,25,251,2512,25120,0.0,2.0,0.004
2016-02-01,27300274,27300274.0,27,273,2730,27300,0.0,2.0,0.9059999999999999
2016-02-01,30161040,30216.0,30,301,3016,30161,0.0,2.0,1.0
2016-02-01,30323001,30170.0,30,303,3032,30323,0.0,2.0,1.0
2016-02-01,30380002,30248.0,30,303,3038,30380,0.0,2.0,5.0
2016-02-01,30380003,30248.0,30,303,3038,30380,0.0,2.0,2.0
2016-02-01,32030016,32169.0,32,320,3203,32030,0.0,2.0,1.0
2016-02-01,32143000,32295.0,32,321,3214,32143,0.0,2.0,1.0
2016-02-01,32143002,32295.0,32,321,3214,32143,0.0,2.0,1.0
2016-02-01,34101008,34074.0,34,341,3410,34101,0.0,2.0,1.0
2016-02-01,34121093,34039.0,34,341,3412,34121,0.0,2.0,1.0
2016-02-01,34211093,34122.0,34,342,3421,34211,0.0,2.0,1.0
2016-02-01,34211094,34122.0,34,342,3421,34211,0.0,2.0,1.0
2016-02-02,10001003,10064.0,10,100,1000,10001,0.0,2.0,1.0
2016-02-02,10110017,10080.0,10,101,1011,10110,0.0,2.0,3.0
2016-02-02,10116016,10085.0,10,101,1011,10116,0.0,2.0,1.0
2016-02-02,10116017,10085.0,10,101,1011,10116,0.0,2.0,1.0
2016-02-02,10116031,10007.0,10,101,1011,10116,0.0,2.0,3.0
2016-02-02,10119100,10107.0,10,101,1011,10119,0.0,2.0,24.0
2016-02-02,10140002,10107.0,10,101,1014,10140,0.0,2.0,2.0
2016-02-02,10150004,10211.0,10,101,1015,10150,0.0,2.0,1.0
2016-02-02,10200021,10107.0,10,102,1020,10200,0.0,2.0,1.0
2016-02-02,10201000,10703.0,10,102,1020,10201,0.0,2.0,1.0
2016-02-02,10420015,10722.0,10,104,1042,10420,0.0,2.0,2.0
2016-02-02,10420016,10722.0,10,104,1042,10420,0.0,2.0,2.0
2016-02-02,10420017,10722.0,10,104,1042,10420,0.0,2.0,2.0
2016-02-02,11112019,11112019.0,11,111,1111,11112,0.0,2.0,1.0
2016-02-02,11204001,11337.0,11,112,1120,11204,0.0,2.0,1.0
2016-02-02,11220016,11106.0,11,112,1122,11220,0.0,2.0,1.0
2016-02-02,11220040,11220040.0,11,112,1122,11220,0.0,2.0,1.0
2016-02-02,11220041,11220041.0,11,112,1122,11220,0.0,2.0,1.0
2016-02-02,11221039,11221039.0,11,112,1122,11221,0.0,2.0,2.0
2016-02-02,11230174,11130.0,11,112,1123,11230,0.0,2.0,1.0
2016-02-02,11500080,11500080.0,11,115,1150,11500,0.0,2.0,2.0
2016-02-02,11500137,11241.0,11,115,1150,11500,0.0,2.0,1.0
2016-02-02,11500138,11241.0,11,115,1150,11500,0.0,2.0,1.0
2016-02-02,11502014,11048.0,11,115,1150,11502,0.0,2.0,2.0
2016-02-02,11522006,11522006.0,11,115,1152,11522,0.0,2.0,1.0
2016-02-02,11531011,11129.0,11,115,1153,11531,0.0,2.0,1.0
2016-02-02,11531071,11531071.0,11,115,1153,11531,0.0,2.0,2.0
2016-02-02,11540000,11129.0,11,115,1154,11540,0.0,2.0,1.0
2016-02-02,14013028,14449.0,14,140,1401,14013,0.0,2.0,1.0
2016-02-02,14034005,14519.0,14,140,1403,14034,0.0,2.0,1.0
2016-02-02,14034007,14519.0,14,140,1403,14034,0.0,2.0,1.0
2016-02-02,14054014,14444.0,14,140,1405,14054,0.0,2.0,1.0
2016-02-02,14060010,14442.0,14,140,1406,14060,0.0,2.0,1.0
2016-02-02,14075023,14793.0,14,140,1407,14075,0.0,2.0,1.0
2016-02-02,14080021,14322.0,14,140,1408,14080,0.0,2.0,1.0
2016-02-02,14082003,14622.0,14,140,1408,14082,0.0,2.0,1.0
2016-02-02,14082005,14622.0,14,140,1408,14082,0.0,2.0,1.0
2016-02-02,14083003,14123.0,14,140,1408,14083,0.0,2.0,1.0
2016-02-02,14090009,14442.0,14,140,1409,14090,0.0,2.0,1.0
2016-02-02,14092013,14442.0,14,140,1409,14092,0.0,2.0,1.0
2016-02-02,14092016,14442.0,14,140,1409,14092,0.0,2.0,1.0
2016-02-02,14092027,14233.0,14,140,1409,14092,0.0,2.0,1.0
2016-02-02,14100104,14622.0,14,141,1410,14100,0.0,2.0,1.0
2016-02-02,14112009,14805.0,14,141,1411,14112,0.0,2.0,1.0
2016-02-02,14130050,14678.0,14,141,1413,14130,0.0,2.0,1.0
2016-02-02,14131016,14067.0,14,141,1413,14131,0.0,2.0,2.0
2016-02-02,14200004,14717.0,14,142,1420,14200,0.0,2.0,1.0
2016-02-02,14352011,14740.0,14,143,1435,14352,0.0,2.0,1.0
2016-02-02,14593013,14110.0,14,145,1459,14593,0.0,2.0,2.0
2016-02-02,14593017,14110.0,14,145,1459,14593,0.0,2.0,1.0
2016-02-02,14613004,14153.0,14,146,1461,14613,0.0,2.0,2.0
2016-02-02,14721026,14177.0,14,147,1472,14721,0.0,2.0,1.0
2016-02-02,14721027,14177.0,14,147,1472,14721,0.0,2.0,1.0
2016-02-02,14723008,14313.0,14,147,1472,14723,0.0,2.0,2.0
2016-02-02,14723009,14313.0,14,147,1472,14723,0.0,2.0,2.0
2016-02-02,14750025,14032.0,14,147,1475,14750,0.0,2.0,1.0
2016-02-02,14750044,14160.0,14,147,1475,14750,0.0,2.0,1.0
2016-02-02,14770018,14121.0,14,147,1477,14770,0.0,2.0,1.0
2016-02-02,14831020,14265.0,14,148,1483,14831,0.0,2.0,1.0
2016-02-02,14860014,14213.0,14,148,1486,14860,0.0,2.0,1.0
2016-02-02,14860017,14810.0,14,148,1486,14860,0.0,2.0,2.0
2016-02-02,14872000,14126.0,14,148,1487,14872,0.0,2.0,1.0
2016-02-02,14873003,14008.0,14,148,1487,14873,0.0,2.0,1.0
2016-02-02,14900010,14338.0,14,149,1490,14900,0.0,2.0,2.0
2016-02-02,14900022,14357.0,14,149,1490,14900,0.0,2.0,1.0
2016-02-02,14900023,14357.0,14,149,1490,14900,0.0,2.0,1.0
2016-02-02,14911001,14615.0,14,149,1491,14911,0.0,2.0,1.0
2016-02-02,14911003,14615.0,14,149,1491,14911,0.0,2.0,1.0
2016-02-02,15104009,15002.0,15,151,1510,15104,0.0,2.0,1.0
2016-02-02,15110069,15094.0,15,151,1511,15110,0.0,2.0,1.0
2016-02-02,15110071,15094.0,15,151,1511,15110,0.0,2.0,4.0
2016-02-02,15115002,15012.0,15,151,1511,15115,0.0,2.0,1.0
2016-02-02,15115003,15012.0,15,151,1511,15115,0.0,2.0,2.0
2016-02-02,15115012,15052.0,15,151,1511,15115,0.0,2.0,1.0
2016-02-02,15115014,15052.0,15,151,1511,15115,0.0,2.0,1.0
2016-02-02,15115015,15052.0,15,151,1511,15115,0.0,2.0,1.0
2016-02-02,15119000,15631.0,15,151,1511,15119,0.0,2.0,12.0
2016-02-02,15130002,15026.0,15,151,1513,15130,0.0,2.0,2.0
2016-02-02,15130009,15039.0,15,151,1513,15130,0.0,2.0,2.0
2016-02-02,15130027,15092.0,15,151,1513,15130,0.0,2.0,1.0
2016-02-02,15200001,15631.0,15,152,1520,15200,0.0,2.0,6.0
2016-02-02,15202030,15073.0,15,152,1520,15202,0.0,2.0,1.0
2016-02-02,15202044,15094.0,15,152,1520,15202,0.0,2.0,12.0
2016-02-02,15402007,15060.0,15,154,1540,15402,0.0,2.0,2.0
2016-02-02,15420002,15060.0,15,154,1542,15420,0.0,2.0,1.0
2016-02-02,15605016,15052.0,15,156,1560,15605,0.0,2.0,1.0
2016-02-02,21700018,21700018.0,21,217,2170,21700,0.0,2.0,0.426
2016-02-02,22008020,22008020.0,22,220,2200,22008,0.0,2.0,1.01
2016-02-02,22013008,22013008.0,22,220,2201,22013,0.0,2.0,1.3279999999999998
2016-02-02,22013022,22013022.0,22,220,2201,22013,0.0,2.0,0.87
2016-02-02,22021260,22021260.0,22,220,2202,22021,0.0,2.0,2.2640000000000002
2016-02-02,22030050,22030050.0,22,220,2203,22030,0.0,2.0,0.966
2016-02-02,22032000,22032000.0,22,220,2203,22032,0.0,2.0,1.6380000000000001
2016-02-02,22036000,22036000.0,22,220,2203,22036,0.0,2.0,1.5519999999999998
2016-02-02,22040007,22040007.0,22,220,2204,22040,0.0,2.0,0.578
2016-02-02,22040009,22040009.0,22,220,2204,22040,0.0,2.0,0.002
2016-02-02,22111015,22111015.0,22,221,2211,22111,0.0,2.0,1.234
2016-02-02,22120039,22120039.0,22,221,2212,22120,0.0,2.0,0.312
2016-02-02,22130011,22130011.0,22,221,2213,22130,0.0,2.0,0.48200000000000004
2016-02-02,22132010,22132010.0,22,221,2213,22132,0.0,2.0,0.192
2016-02-02,22603001,22603001.0,22,226,2260,22603,0.0,2.0,1.1
2016-02-02,22604000,22604000.0,22,226,2260,22604,0.0,2.0,0.43799999999999994
2016-02-02,22621000,22621000.0,22,226,2262,22621,0.0,2.0,0.358
2016-02-02,22630049,22630049.0,22,226,2263,22630,0.0,2.0,0.7759999999999999
2016-02-02,22631002,22631002.0,22,226,2263,22631,0.0,2.0,1.01
2016-02-02,22701003,22701003.0,22,227,2270,22701,0.0,2.0,0.466
2016-02-02,22702002,22702002.0,22,227,2270,22702,0.0,2.0,0.764
2016-02-02,22710003,22710003.0,22,227,2271,22710,0.0,2.0,0.354
2016-02-02,22713008,22713008.0,22,227,2271,22713,0.0,2.0,0.8759999999999999
2016-02-02,22830002,22830002.0,22,228,2283,22830,0.0,2.0,0.1
2016-02-02,23110001,23110001.0,23,231,2311,23110,0.0,2.0,14.0
2016-02-02,23110009,23110009.0,23,231,2311,23110,0.0,2.0,10.0
2016-02-02,23120001,23120001.0,23,231,2312,23120,0.0,2.0,0.196
2016-02-02,23121052,23121052.0,23,231,2312,23121,0.0,2.0,0.41000000000000003
2016-02-02,23134002,23134002.0,23,231,2313,23134,0.0,2.0,2.724
2016-02-02,23134003,23134003.0,23,231,2313,23134,0.0,2.0,0.001
2016-02-02,24100003,24100003.0,24,241,2410,24100,0.0,2.0,2.194
2016-02-02,25012012,25012012.0,25,250,2501,25012,0.0,2.0,0.6439999999999999
2016-02-02,27000576,27000576.0,27,270,2700,27000,0.0,2.0,0.005
2016-02-02,27002045,27002045.0,27,270,2700,27002,0.0,2.0,0.32
2016-02-02,27002165,27002165.0,27,270,2700,27002,0.0,2.0,0.314
2016-02-02,27002166,27002166.0,27,270,2700,27002,0.0,2.0,0.494
2016-02-02,27002557,27002557.0,27,270,2700,27002,0.0,2.0,0.23600000000000002
2016-02-02,27002560,27002560.0,27,270,2700,27002,0.0,2.0,2.0
2016-02-02,27200939,27200939.0,27,272,2720,27200,0.0,2.0,0.48200000000000004
2016-02-02,27240000,27240000.0,27,272,2724,27240,0.0,2.0,342.0
2016-02-02,27300273,27300273.0,27,273,2730,27300,0.0,2.0,2.35
2016-02-02,27300274,27300274.0,27,273,2730,27300,0.0,2.0,2.91
2016-02-02,27300276,27300276.0,27,273,2730,27300,0.0,2.0,0.376
2016-02-02,27300281,27300281.0,27,273,2730,27300,0.0,2.0,0.284
2016-02-02,27400302,27400302.0,27,274,2740,27400,0.0,2.0,0.102
2016-02-02,27400855,27400855.0,27,274,2740,27400,0.0,2.0,0.001
2016-02-02,27410000,27410000.0,27,274,2741,27410,0.0,2.0,0.008
2016-02-02,27410003,27410003.0,27,274,2741,27410,0.0,2.0,8.0
2016-02-02,30124014,30172.0,30,301,3012,30124,0.0,2.0,2.0
2016-02-02,30161100,30161100.0,30,301,3016,30161,0.0,2.0,2.0
2016-02-02,30380002,30248.0,30,303,3038,30380,0.0,2.0,3.0
2016-02-02,30380003,30248.0,30,303,3038,30380,0.0,2.0,4.0
2016-02-02,30503012,30060.0,30,305,3050,30503,0.0,2.0,1.0
2016-02-02,30510023,30131.0,30,305,3051,30510,0.0,2.0,1.0
2016-02-02,30514002,30131.0,30,305,3051,30514,0.0,2.0,1.0
2016-02-02,30515009,30170.0,30,305,3051,30515,0.0,2.0,1.0
2016-02-02,31425006,31425006.0,31,314,3142,31425,0.0,2.0,1.0
2016-02-02,31425087,31425087.0,31,314,3142,31425,0.0,2.0,6.0
2016-02-02,32143000,32295.0,32,321,3214,32143,0.0,2.0,1.0
2016-02-03,10001003,10064.0,10,100,1000,10001,0.0,2.0,1.0
2016-02-03,10103003,10706.0,10,101,1010,10103,0.0,2.0,1.0
2016-02-03,10109016,10715.0,10,101,1010,10109,0.0,2.0,1.0
2016-02-03,10110016,10080.0,10,101,1011,10110,0.0,2.0,2.0
2016-02-03,10113000,10113000.0,10,101,1011,10113,0.0,2.0,6.0
2016-02-03,10113007,10080.0,10,101,1011,10113,0.0,2.0,1.0
2016-02-03,10116000,10116000.0,10,101,1011,10116,0.0,2.0,6.0
2016-02-03,10116021,10724.0,10,101,1011,10116,0.0,2.0,1.0
2016-02-03,10119022,10703.0,10,101,1011,10119,0.0,2.0,1.0
2016-02-03,10119049,10080.0,10,101,1011,10119,0.0,2.0,1.0
2016-02-03,10119101,10719.0,10,101,1011,10119,0.0,2.0,1.0
2016-02-03,10119102,10719.0,10,101,1011,10119,0.0,2.0,1.0
2016-02-03,10137009,10106.0,10,101,1013,10137,0.0,2.0,1.0
2016-02-03,10141046,10086.0,10,101,1014,10141,0.0,2.0,1.0
2016-02-03,10150021,10086.0,10,101,1015,10150,0.0,2.0,1.0
2016-02-03,10201016,10124.0,10,102,1020,10201,0.0,2.0,4.0
2016-02-03,10201029,10127.0,10,102,1020,10201,0.0,2.0,24.0
2016-02-03,10410004,10087.0,10,104,1041,10410,0.0,2.0,1.0
2016-02-03,10435004,10616.0,10,104,1043,10435,0.0,2.0,1.0
2016-02-03,10435007,10616.0,10,104,1043,10435,0.0,2.0,1.0
2016-02-03,11301015,11342.0,11,113,1130,11301,0.0,2.0,1.0
2016-02-03,11301086,11301086.0,11,113,1130,11301,0.0,2.0,1.0
2016-02-03,11301187,11301187.0,11,113,1130,11301,0.0,2.0,1.0
2016-02-03,11532008,11532008.0,11,115,1153,11532,0.0,2.0,1.0
2016-02-03,14033046,14455.0,14,140,1403,14033,0.0,2.0,1.0
2016-02-03,14033048,14455.0,14,140,1403,14033,0.0,2.0,1.0
2016-02-03,14034017,14455.0,14,140,1403,14034,0.0,2.0,2.0
2016-02-03,14043021,14622.0,14,140,1404,14043,0.0,2.0,1.0
2016-02-03,14082023,14362.0,14,140,1408,14082,0.0,2.0,1.0
2016-02-03,14091010,14442.0,14,140,1409,14091,0.0,2.0,1.0
2016-02-03,14092067,14281.0,14,140,1409,14092,0.0,2.0,2.0
2016-02-03,14093001,14794.0,14,140,1409,14093,0.0,2.0,1.0
2016-02-03,14108006,14475.0,14,141,1410,14108,0.0,2.0,1.0
2016-02-03,14130050,14678.0,14,141,1413,14130,0.0,2.0,1.0
2016-02-03,14132179,14622.0,14,141,1413,14132,0.0,2.0,1.0
2016-02-03,14401025,14372.0,14,144,1440,14401,0.0,2.0,0.752
2016-02-03,14528001,14420.0,14,145,1452,14528,0.0,2.0,1.0
2016-02-03,14570092,14738.0,14,145,1457,14570,0.0,2.0,1.0
2016-02-03,14580023,14821.0,14,145,1458,14580,0.0,2.0,1.0
2016-02-03,14721022,14177.0,14,147,1472,14721,0.0,2.0,1.0
2016-02-03,14750017,14032.0,14,147,1475,14750,0.0,2.0,1.0
2016-02-03,14754017,14754017.0,14,147,1475,14754,0.0,2.0,1.0
2016-02-03,14777022,14622.0,14,147,1477,14777,0.0,2.0,1.0
2016-02-03,14812003,14112.0,14,148,1481,14812,0.0,2.0,2.0
2016-02-03,14830013,14191.0,14,148,1483,14830,0.0,2.0,1.0
2016-02-03,14834008,14705.0,14,148,1483,14834,0.0,2.0,1.0
2016-02-03,14837006,14267.0,14,148,1483,14837,0.0,2.0,1.0
2016-02-03,14844043,14705.0,14,148,1484,14844,0.0,2.0,1.0
2016-02-03,14845017,14544.0,14,148,1484,14845,0.0,2.0,1.0
2016-02-03,14873001,14008.0,14,148,1487,14873,0.0,2.0,2.0
2016-02-03,14932008,14291.0,14,149,1493,14932,0.0,2.0,1.0
2016-02-03,15000021,15045.0,15,150,1500,15000,0.0,2.0,5.0
2016-02-03,15004066,15083.0,15,150,1500,15004,0.0,2.0,1.0
2016-02-03,15110015,15012.0,15,151,1511,15110,0.0,2.0,6.0
2016-02-03,15110044,15052.0,15,151,1511,15110,0.0,2.0,6.0
2016-02-03,15110060,15632.0,15,151,1511,15110,0.0,2.0,1.0
2016-02-03,15110076,15094.0,15,151,1511,15110,0.0,2.0,1.0
2016-02-03,15110080,15110080.0,15,151,1511,15110,0.0,2.0,2.0
2016-02-03,15111000,15123.0,15,151,1511,15111,0.0,2.0,6.0
2016-02-03,15113004,15052.0,15,151,1511,15113,0.0,2.0,6.0
2016-02-03,15120000,15012.0,15,151,1512,15120,0.0,2.0,6.0
2016-02-03,15121002,15012.0,15,151,1512,15121,0.0,2.0,1.0
2016-02-03,15130034,15094.0,15,151,1513,15130,0.0,2.0,8.0
2016-02-03,15235001,15009.0,15,152,1523,15235,0.0,2.0,4.0
2016-02-03,15243000,15038.0,15,152,1524,15243,0.0,2.0,2.0
2016-02-03,15411000,15060.0,15,154,1541,15411,0.0,2.0,1.0
2016-02-03,20121037,20121037.0,20,201,2012,20121,0.0,2.0,0.382
2016-02-03,20121056,20121056.0,20,201,2012,20121,0.0,2.0,0.004
2016-02-03,20130090,20130090.0,20,201,2013,20130,0.0,2.0,0.5539999999999999
2016-02-03,20202009,20202009.0,20,202,2020,20202,0.0,2.0,0.642
